STARTSTATIONNAME,STARTSTATIONARRONDISSEMENT,STARTSTATIONLATITUDE,STARTSTATIONLONGITUDE,ENDSTATIONNAME,ENDSTATIONARRONDISSEMENT,ENDSTATIONLATITUDE,ENDSTATIONLONGITUDE,STARTTIMEMS,ENDTIMEMS,STARTTIMEDATE,month,travel_distance
Métro Joliette  (Hochelaga / Joliette),Mercier - Hochelaga-Maisonneuve,45.54699194653282,-73.55115339159964,,,,,1742744959487,,2025-03-23 15:49:19.487,3,
St-Grégoire / Christophe-Colomb,Le Plateau-Mont-Royal,45.53255611409675,-73.58993947505951,,,,,1742776293374,,2025-03-24 00:31:33.374,3,
Laurier / St-Denis,Le Plateau-Mont-Royal,45.5271540234837,-73.58943924307823,,,,,1742669700124,,2025-03-22 18:55:00.124,3,
Métro Rosemont (de St-Vallier / Rosemont),Rosemont - La Petite-Patrie,45.53180536220488,-73.5975547786984,,,,,1742666094577,,2025-03-22 17:54:54.577,3,
9e avenue / Masson,Rosemont - La Petite-Patrie,45.54948994879926,-73.57327222824097,,,,,1742820825261,,2025-03-24 12:53:45.261,3,
St-Dominique / Laurier,Le Plateau-Mont-Royal,45.52361490311454,-73.59245739877223,,,,,1742674388102,,2025-03-22 20:13:08.102,3,
Chabot / du Mont-Royal,Le Plateau-Mont-Royal,45.53413436610844,-73.57352435588837,,,,,1742696158991,,2025-03-23 02:15:58.991,3,
Cartier / Marie-Anne,Le Plateau-Mont-Royal,45.53280412806031,-73.57190161943436,,,,,1742814154837,,2025-03-24 11:02:34.837,3,
Ste-Catherine / St-Clément,Mercier - Hochelaga-Maisonneuve,45.55671730558936,-73.53024959564209,,,,,1741781214280,,2025-03-12 12:06:54.280,3,
des Érables / Laurier,Le Plateau-Mont-Royal,45.538514913607656,-73.57769921422005,,,,,1741785086601,,2025-03-12 13:11:26.601,3,
Fullum / Marie-Anne,Le Plateau-Mont-Royal,45.53650541861215,-73.56803923845291,,,,,1741459567257,,2025-03-08 18:46:07.257,3,
du Mont-Royal / Clark,Le Plateau-Mont-Royal,45.51941,-73.58685,,,,,1741792153632,,2025-03-12 15:09:13.632,3,
Parc Molson (d'Iberville / Beaubien),Rosemont - La Petite-Patrie,45.54902230455398,-73.59198164194822,,,,,1741550724267,,2025-03-09 20:05:24.267,3,
Marché St-Jacques (Atateken),Ville-Marie,45.52066599241888,-73.5639146839003,,,,,1741778471382,,2025-03-12 11:21:11.382,3,
Parc du Père-Marquette (de Bellechasse / de Lanaudière),Rosemont - La Petite-Patrie,45.539306918976,-73.59521873295307,,,,,1741779653182,,2025-03-12 11:40:53.182,3,
Métro Laurier (Berri / St-Joseph),Le Plateau-Mont-Royal,45.52723106564012,-73.58672618865965,,,,,1741542519257,,2025-03-09 17:48:39.257,3,
Métro Laurier (Berri / St-Joseph),Le Plateau-Mont-Royal,45.52723106564012,-73.58672618865965,,,,,1741542489552,,2025-03-09 17:48:09.552,3,
Garnier / du Mont-Royal,Le Plateau-Mont-Royal,45.53075597398246,-73.5761762317452,,,,,1741783427909,,2025-03-12 12:43:47.909,3,
Marché Jean-Talon (Casgrain / Shamrock),Rosemont - La Petite-Patrie,45.53519006163501,-73.61548215150833,,,,,1741535877536,,2025-03-09 15:57:57.536,3,
Laurier / St-Denis,Le Plateau-Mont-Royal,45.5271540234837,-73.58943924307823,,,,,1741788993861,,2025-03-12 14:16:33.861,3,
Square Viger (Berri / Viger),Ville-Marie,45.5121682576952,-73.55481594800949,,,,,1741794141819,,2025-03-12 15:42:21.819,3,
Marché Maisonneuve (Ontario / Morgan),Mercier - Hochelaga-Maisonneuve,45.55321884238814,-73.53978216648102,,,,,1741786236585,,2025-03-12 13:30:36.585,3,
9e avenue / Masson,Rosemont - La Petite-Patrie,45.54948994879926,-73.57327222824097,,,,,1741780696495,,2025-03-12 11:58:16.495,3,
9e avenue / Masson,Rosemont - La Petite-Patrie,45.54948994879926,-73.57327222824097,,,,,1741547973689,,2025-03-09 19:19:33.689,3,
Métro Atwater (Atwater / Ste-Catherine),Ville-Marie,45.48948092966191,-73.58455628156662,,,,,1741782745530,,2025-03-12 12:32:25.530,3,
Métro Atwater (Atwater / Ste-Catherine),Ville-Marie,45.48948092966191,-73.58455628156662,,,,,1741782756698,,2025-03-12 12:32:36.698,3,
Métro Beaubien (de St-Vallier / Beaubien),Rosemont - La Petite-Patrie,45.53478444274838,-73.60463261604308,,,,,1741545152650,,2025-03-09 18:32:32.650,3,
de Maisonneuve / Mackay,Ville-Marie,45.49652610927994,-73.5787707567215,,,,,1741475318624,,2025-03-08 23:08:38.624,3,
Roy / Saint-Laurent,Le Plateau-Mont-Royal,45.51565182195085,-73.57577390039296,,,,,1741370791476,,2025-03-07 18:06:31.476,3,
Émile-Duployé / Sherbrooke,Le Plateau-Mont-Royal,45.52719536319051,-73.5645255446434,,,,,1741218423946,,2025-03-05 23:47:03.946,3,
Métro Sherbrooke (de Rigaud / Berri),Le Plateau-Mont-Royal,45.51814312154928,-73.56800436973572,,,,,1741428572953,,2025-03-08 10:09:32.953,3,
Marché St-Jacques (Atateken),Ville-Marie,45.52066599241888,-73.5639146839003,,,,,1741407953152,,2025-03-08 04:25:53.152,3,
Métro Laurier (Berri / St-Joseph),Le Plateau-Mont-Royal,45.52723106564012,-73.58672618865965,,,,,1741401400458,,2025-03-08 02:36:40.458,3,
Métro Laurier (Berri / St-Joseph),Le Plateau-Mont-Royal,45.52723106564012,-73.58672618865965,,,,,1741401285032,,2025-03-08 02:34:45.032,3,
Métro Laurier (Berri / St-Joseph),Le Plateau-Mont-Royal,45.52723106564012,-73.58672618865965,,,,,1741401225539,,2025-03-08 02:33:45.539,3,
Marché Jean-Talon (Casgrain / Shamrock),Rosemont - La Petite-Patrie,45.53519006163501,-73.61548215150833,,,,,1741358354472,,2025-03-07 14:39:14.472,3,
Square Viger (Berri / Viger),Ville-Marie,45.5121682576952,-73.55481594800949,,,,,1741384659903,,2025-03-07 21:57:39.903,3,
Ste-Catherine / Towers,Ville-Marie,45.49228068089086,-73.58096480369566,,,,,1741235854904,,2025-03-06 04:37:34.904,3,
Laurier / de Brébeuf,Le Plateau-Mont-Royal,45.53244901681983,-73.5847695171833,,,,,1740951222038,,2025-03-02 21:33:42.038,3,
du Mont-Royal / Clark,Le Plateau-Mont-Royal,45.51941,-73.58685,,,,,1740964974034,,2025-03-03 01:22:54.034,3,
Ste-Catherine / Union,Ville-Marie,45.50370387789841,-73.56941521167755,,,,,1740778134363,,2025-02-28 21:28:54.363,2,
de l'Hôtel-de-Ville / Rachel,Le Plateau-Mont-Royal,45.51989655507833,-73.58010649681091,,,,,1740780629479,,2025-02-28 22:10:29.479,2,
Berri / Rachel,Le Plateau-Mont-Royal,45.52275023118295,-73.57724860310555,,,,,1740782511523,,2025-02-28 22:41:51.523,2,
St-Viateur / Casgrain,Le Plateau-Mont-Royal,45.52707134397896,-73.5979351401329,,,,,1736128882361,,2025-01-06 02:01:22.361,1,
Édouard-Montpetit / de Stirling,Côte-des-Neiges - Notre-Dame-de-Grâce,45.50737888711866,-73.61485987901688,,,,,1736041413871,,2025-01-05 01:43:33.871,1,
Métro Papineau (Dorion / De Maisonneuve),Ville-Marie,45.5238445756922,-73.55236601831166,,,,,1736106210170,,2025-01-05 19:43:30.170,1,
Laurier / de Brébeuf,Le Plateau-Mont-Royal,45.53244901681983,-73.5847695171833,,,,,1735939393359,,2025-01-03 21:23:13.359,1,
Émile-Duployé / Sherbrooke,Le Plateau-Mont-Royal,45.52719536319051,-73.5645255446434,,,,,1735863037404,,2025-01-03 00:10:37.404,1,
Smith / Peel,Le Sud-Ouest,45.49276061084002,-73.55641052126883,,,,,1736048922180,,2025-01-05 03:48:42.180,1,
Messier / St-Joseph,Le Plateau-Mont-Royal,45.53946063965585,-73.57605636119843,,,,,1735942735567,,2025-01-03 22:18:55.567,1,
Métro Villa-Maria (de Monkland / Décarie),Côte-des-Neiges - Notre-Dame-de-Grâce,45.4790046017838,-73.61956179141998,,,,,1735913517302,,2025-01-03 14:11:57.302,1,
Parc du Père-Marquette (de Bellechasse / de Lanaudière),Rosemont - La Petite-Patrie,45.539306918976,-73.59521873295307,,,,,1735931036921,,2025-01-03 19:03:56.921,1,
Marché Jean-Talon (Casgrain / Shamrock),Rosemont - La Petite-Patrie,45.53519006163501,-73.61548215150833,,,,,1736027536624,,2025-01-04 21:52:16.624,1,
BAnQ (Berri),Ville-Marie,45.51601387670667,-73.56291957199574,,,,,1735955290343,,2025-01-04 01:48:10.343,1,
BAnQ (Berri),Ville-Marie,45.51601387670667,-73.56291957199574,,,,,1735852170485,,2025-01-02 21:09:30.485,1,
Métro Lionel-Groulx (St-Jacques / Atwater),Le Sud-Ouest,45.48295816149219,-73.57975836854166,,,,,1735726580033,,2025-01-01 10:16:20.033,1,
Parc St-Gabriel (Grand Trunk / Ropery),Le Sud-Ouest,45.478545712518894,-73.56572315096855,,,,,1735773907816,,2025-01-01 23:25:07.816,1,
Parc St-Gabriel (Grand Trunk / Ropery),Le Sud-Ouest,45.478545712518894,-73.56572315096855,,,,,1735773907776,,2025-01-01 23:25:07.776,1,
Métro Mont-Royal (Utilités publiques / Rivard),Le Plateau-Mont-Royal,45.52424701428399,-73.58166217803955,,,,,1735862531409,,2025-01-03 00:02:11.409,1,
Marché Jean-Talon (Casgrain / Shamrock),Rosemont - La Petite-Patrie,45.53519006163501,-73.61548215150833,,,,,1735867892113,,2025-01-03 01:31:32.113,1,
Métro Atwater (Atwater / Ste-Catherine),Ville-Marie,45.48948092966191,-73.58455628156662,,,,,1735842795140,,2025-01-02 18:33:15.140,1,
Duluth  / St-Denis,Le Plateau-Mont-Royal,45.52062760607925,-73.57594907283782,,,,,1737195836480,,2025-01-18 10:23:56.480,1,
Gary-Carter / St-Laurent,Villeray—Saint-Michel—Parc-Extension,45.53613488953656,-73.62258464097977,,,,,1737213107753,,2025-01-18 15:11:47.753,1,
McTavish / Sherbrooke,Ville-Marie,45.50277615861811,-73.57589408755302,,,,,1737193209314,,2025-01-18 09:40:09.314,1,
des Érables / Laurier,Le Plateau-Mont-Royal,45.538514913607656,-73.57769921422005,,,,,1737550938658,,2025-01-22 13:02:18.658,1,
Laurier / de Brébeuf,Le Plateau-Mont-Royal,45.53244901681983,-73.5847695171833,,,,,1737391679109,,2025-01-20 16:47:59.109,1,
de l'Hôtel-de-Ville / Rachel,Le Plateau-Mont-Royal,45.51989655507833,-73.58010649681091,,,,,1737479348093,,2025-01-21 17:09:08.093,1,
15e avenue / Laurier,Rosemont - La Petite-Patrie,45.55331992800521,-73.56932803988457,,,,,1737561851894,,2025-01-22 16:04:11.894,1,
Complexe Desjardins (St-Urbain / René-Lévesque),Ville-Marie,45.50788520688478,-73.56315059590997,,,,,1737491801335,,2025-01-21 20:36:41.335,1,
des Érables / Rachel,Le Plateau-Mont-Royal,45.533313304815366,-73.56671154499054,,,,,1737556115558,,2025-01-22 14:28:35.558,1,
Gare d'autocars de Montréal (Berri / Ontario),Ville-Marie,45.516926210319546,-73.56425732374191,,,,,1737511960425,,2025-01-22 02:12:40.425,1,
des Pins / St-Laurent,Le Plateau-Mont-Royal,45.51522812881499,-73.5750961303711,,,,,1737563773418,,2025-01-22 16:36:13.418,1,
Milton / St-Laurent,Le Plateau-Mont-Royal,45.512916325090295,-73.57055649161339,,,,,1737556900822,,2025-01-22 14:41:40.822,1,
Métro St-Laurent (de Maisonneuve / St-Laurent),Ville-Marie,45.51074821798916,-73.56512099504471,,,,,1737515309226,,2025-01-22 03:08:29.226,1,
Métro St-Laurent (de Maisonneuve / St-Laurent),Ville-Marie,45.51074821798916,-73.56512099504471,,,,,1737495711898,,2025-01-21 21:41:51.898,1,
Parc Émilie-Gamelin (St-Hubert / de Maisonneuve sud),Ville-Marie,45.51586835126322,-73.56008380651474,,,,,1737425528400,,2025-01-21 02:12:08.400,1,
Métro Sherbrooke (de Rigaud / Berri),Le Plateau-Mont-Royal,45.51814312154928,-73.56800436973572,,,,,1742217132545,,2025-03-17 13:12:12.545,3,
15e avenue / Laurier,Rosemont - La Petite-Patrie,45.55331992800521,-73.56932803988457,,,,,1742212921270,,2025-03-17 12:02:01.270,3,
Garnier / du Mont-Royal,Le Plateau-Mont-Royal,45.53075597398246,-73.5761762317452,,,,,1742212392242,,2025-03-17 11:53:12.242,3,
BAnQ (Berri),Ville-Marie,45.51601387670667,-73.56291957199574,,,,,1737398263573,,2025-01-20 18:37:43.573,1,
Marché Atwater,Le Sud-Ouest,45.48020822800015,-73.57759863138199,,,,,1742213695957,,2025-03-17 12:14:55.957,3,
Parc Émilie-Gamelin (St-Hubert / de Maisonneuve sud),Ville-Marie,45.51586835126322,-73.56008380651474,,,,,1737989992256,,2025-01-27 14:59:52.256,1,
Lajeunesse / Villeray,Villeray—Saint-Michel—Parc-Extension,45.54218173507584,-73.62268656492233,Cyclo PBSC,,0.0,0.0,1742224045657,1748261771415.0,2025-03-17 15:07:25.657,3,8741.064832650387
Dorion / Ontario,Ville-Marie,45.526991277453526,-73.55821162462234,,,,,1739318677002,,2025-02-12 00:04:37.002,2,
Ste-Catherine / Union,Ville-Marie,45.50370387789841,-73.56941521167755,,,,,1739331654283,,2025-02-12 03:40:54.283,2,
Jeanne-Mance / René-Lévesque,Ville-Marie,45.5063713381299,-73.5642009973526,,,,,1739216888429,,2025-02-10 19:48:08.429,2,
Métro Mont-Royal (Utilités publiques / Rivard),Le Plateau-Mont-Royal,45.52424701428399,-73.58166217803955,,,,,1739317227964,,2025-02-11 23:40:27.964,2,
HEC (Decelles / Jean-Brillant),Côte-des-Neiges - Notre-Dame-de-Grâce,45.49772282989976,-73.61925333738327,,,,,1739212984114,,2025-02-10 18:43:04.114,2,
des Pins / St-Laurent,Le Plateau-Mont-Royal,45.51522812881499,-73.5750961303711,,,,,1739418413532,,2025-02-13 03:46:53.532,2,
Clark / Ontario,Ville-Marie,45.51049728732744,-73.56678128242493,,,,,1739321031581,,2025-02-12 00:43:51.581,2,
Métro Frontenac (Ontario / du Havre),Ville-Marie,45.53370598779895,-73.55217933654784,,,,,1739322765178,,2025-02-12 01:12:45.178,2,
Square Viger (Berri / Viger),Ville-Marie,45.5121682576952,-73.55481594800949,,,,,1739306884429,,2025-02-11 20:48:04.429,2,
Métro Sauvé (Berri / Sauvé),Ahuntsic-Cartierville,45.55069206841976,-73.65636706352234,,,,,1739231894136,,2025-02-10 23:58:14.136,2,
Métro Beaubien (de St-Vallier / Beaubien),Rosemont - La Petite-Patrie,45.53478444274838,-73.60463261604308,,,,,1739403910273,,2025-02-12 23:45:10.273,2,
Métro Crémazie (Crémazie / Lajeunesse),Ahuntsic-Cartierville,45.54640752148169,-73.63842844963074,,,,,1739276676865,,2025-02-11 12:24:36.865,2,
du Mont-Royal / St-André,Le Plateau-Mont-Royal,45.52648048733308,-73.5805805772543,,,,,1739277436995,,2025-02-11 12:37:16.995,2,
Collège de Rosemont (Beaubien / 15e avenue),Rosemont - La Petite-Patrie,45.55774990838239,-73.58380123972893,,,,,1739277947545,,2025-02-11 12:45:47.545,2,
de Lanaudière / Jean-Talon,Villeray—Saint-Michel—Parc-Extension,45.545350334193245,-73.61032962799072,,,,,1739276701501,,2025-02-11 12:25:01.501,2,
des Pins / St-Laurent,Le Plateau-Mont-Royal,45.51522812881499,-73.5750961303711,,,,,1739245490654,,2025-02-11 03:44:50.654,2,
Garnier / du Mont-Royal,Le Plateau-Mont-Royal,45.53075597398246,-73.5761762317452,,,,,1739280815969,,2025-02-11 13:33:35.969,2,
Clark / Ontario,Ville-Marie,45.51049728732744,-73.56678128242493,,,,,1739979101381,,2025-02-19 15:31:41.381,2,
St-Jacques / McGill,Ville-Marie,45.501148148218206,-73.56082946062088,,,,,1739411477200,,2025-02-13 01:51:17.200,2,
Garnier / Beaubien,Rosemont - La Petite-Patrie,45.54144823434163,-73.59839379787445,,,,,1739452521407,,2025-02-13 13:15:21.407,2,
du Mont-Royal / Clark,Le Plateau-Mont-Royal,45.51941,-73.58685,,,,,1741988090859,,2025-03-14 21:34:50.859,3,
Parc du Père-Marquette (de Bellechasse / de Lanaudière),Rosemont - La Petite-Patrie,45.539306918976,-73.59521873295307,,,,,1742064447659,,2025-03-15 18:47:27.659,3,
Parc du Père-Marquette (de Bellechasse / de Lanaudière),Rosemont - La Petite-Patrie,45.539306918976,-73.59521873295307,,,,,1742003635908,,2025-03-15 01:53:55.908,3,
Métro Mont-Royal (Utilités publiques / Rivard),Le Plateau-Mont-Royal,45.52424701428399,-73.58166217803955,,,,,1742102024455,,2025-03-16 05:13:44.455,3,
de la Commune / King,Ville-Marie,45.49750375338383,-73.55284452438353,,,,,1742023197790,,2025-03-15 07:19:57.790,3,
Métro Pie-IX (Pierre-de-Coubertin / Desjardins),Mercier - Hochelaga-Maisonneuve,45.55437339981968,-73.55137467384337,,,,,1742077196431,,2025-03-15 22:19:56.431,3,
Ottawa / William,Le Sud-Ouest,45.48972725318433,-73.56406286358833,,,,,1742306501925,,2025-03-18 14:01:41.925,3,
Notre-Dame / St-Martin,Le Sud-Ouest,45.48830194643546,-73.56871783733366,,,,,1742304732148,,2025-03-18 13:32:12.148,3,
Notre-Dame / St-Martin,Le Sud-Ouest,45.48830194643546,-73.56871783733366,,,,,1742299474973,,2025-03-18 12:04:34.973,3,
Métro Mont-Royal (Utilités publiques / Rivard),Le Plateau-Mont-Royal,45.52424701428399,-73.58166217803955,,,,,1741992624404,,2025-03-14 22:50:24.404,3,
Milton / St-Laurent,Le Plateau-Mont-Royal,45.512916325090295,-73.57055649161339,,,,,1741992295544,,2025-03-14 22:44:55.544,3,
Wellington / Queen,Ville-Marie,45.49770377469073,-73.55534417554736,,,,,1742014902475,,2025-03-15 05:01:42.475,3,
de Maisonneuve / Mansfield (nord),Ville-Marie,45.50238607958335,-73.57333794236183,,,,,1742313175396,,2025-03-18 15:52:55.396,3,
Square Viger (Berri / Viger),Ville-Marie,45.5121682576952,-73.55481594800949,,,,,1741988676801,,2025-03-14 21:44:36.801,3,
St-Urbain / Laurier,Le Plateau-Mont-Royal,45.52164617544124,-73.59366774559021,,,,,1742300144078,,2025-03-18 12:15:44.078,3,
Bennett / Ste-Catherine,Mercier - Hochelaga-Maisonneuve,45.55315915057821,-73.53263273835182,,,,,1742293877425,,2025-03-18 10:31:17.425,3,
Christophe-Colomb / Beaubien,Rosemont - La Petite-Patrie,45.53783932655299,-73.60115647315979,,,,,1742292157931,,2025-03-18 10:02:37.931,3,
Ontario / Ville-Marie,Mercier - Hochelaga-Maisonneuve,45.56001959585449,-73.534934520776,,,,,1736790804509,,2025-01-13 17:53:24.509,1,
de Courcelle / Acorn,Le Sud-Ouest,45.47400860229191,-73.59178466722369,,,,,1736802780049,,2025-01-13 21:13:00.049,1,
Grand Boulevard / Sherbrooke,Côte-des-Neiges - Notre-Dame-de-Grâce,45.46659823105616,-73.62334638833998,,,,,1736789791820,,2025-01-13 17:36:31.820,1,
Wellington / Queen,Ville-Marie,45.49770377469073,-73.55534417554736,,,,,1736802835710,,2025-01-13 21:13:55.710,1,
Parc Émilie-Gamelin (St-Hubert / de Maisonneuve sud),Ville-Marie,45.51586835126322,-73.56008380651474,,,,,1736783893302,,2025-01-13 15:58:13.302,1,
Hôpital Maisonneuve-Rosemont (Rosemont / Chatelain),Rosemont - La Petite-Patrie,45.575707,-73.561562,,,,,1736806802515,,2025-01-13 22:20:02.515,1,
Dorion / Ontario,Ville-Marie,45.526991277453526,-73.55821162462234,,,,,1736614219683,,2025-01-11 16:50:19.683,1,
Parc Molson (d'Iberville / Beaubien),Rosemont - La Petite-Patrie,45.54902230455398,-73.59198164194822,,,,,1736698265443,,2025-01-12 16:11:05.443,1,
Métro Sherbrooke (de Rigaud / Berri),Le Plateau-Mont-Royal,45.51814312154928,-73.56800436973572,,,,,1736553557715,,2025-01-10 23:59:17.715,1,
Parc St-Gabriel (Grand Trunk / Ropery),Le Sud-Ouest,45.478545712518894,-73.56572315096855,,,,,1736544463202,,2025-01-10 21:27:43.202,1,
Marché Jean-Talon (Casgrain / Shamrock),Rosemont - La Petite-Patrie,45.53519006163501,-73.61548215150833,,,,,1736610645466,,2025-01-11 15:50:45.466,1,
Métro St-Laurent (de Maisonneuve / St-Laurent),Ville-Marie,45.51074821798916,-73.56512099504471,,,,,1736570201747,,2025-01-11 04:36:41.747,1,
St-Urbain / Laurier,Le Plateau-Mont-Royal,45.52164617544124,-73.59366774559021,,,,,1736641178552,,2025-01-12 00:19:38.552,1,
Parc Jeanne-Mance (du Mont-Royal / du Parc),Le Plateau-Mont-Royal,45.5169290827898,-73.58911652441746,,,,,1736529238376,,2025-01-10 17:13:58.376,1,
Parc Émilie-Gamelin (St-Hubert / de Maisonneuve sud),Ville-Marie,45.51586835126322,-73.56008380651474,,,,,1736555763583,,2025-01-11 00:36:03.583,1,
Fullum / Marie-Anne,Le Plateau-Mont-Royal,45.53650541861215,-73.56803923845291,,,,,1736516953371,,2025-01-10 13:49:13.371,1,
Émile-Duployé / Sherbrooke,Le Plateau-Mont-Royal,45.52719536319051,-73.5645255446434,,,,,1736516351526,,2025-01-10 13:39:11.526,1,
Pierre-de-Coubertin / Aird,Mercier - Hochelaga-Maisonneuve,45.55903106539297,-73.54830354452133,,,,,1736524226742,,2025-01-10 15:50:26.742,1,
Parc Molson (d'Iberville / Beaubien),Rosemont - La Petite-Patrie,45.54902230455398,-73.59198164194822,,,,,1736526500948,,2025-01-10 16:28:20.948,1,
Parc Molson (d'Iberville / Beaubien),Rosemont - La Petite-Patrie,45.54902230455398,-73.59198164194822,,,,,1736526501000,,2025-01-10 16:28:21.000,1,
Parc Jeanne-Mance (monument sir George-Étienne-Cartier),Le Plateau-Mont-Royal,45.51487490356938,-73.58486406505108,,,,,1736426160193,,2025-01-09 12:36:00.193,1,
Bibliothèque et Complexe aquatique Rosemont (8e avenue / Rosemont),Rosemont - La Petite-Patrie,45.551574858642525,-73.58225226402283,,,,,1736520577078,,2025-01-10 14:49:37.078,1,
des Érables / Rachel,Le Plateau-Mont-Royal,45.533313304815366,-73.56671154499054,,,,,1736516099903,,2025-01-10 13:34:59.903,1,
de Courcelle / Acorn,Le Sud-Ouest,45.47400860229191,-73.59178466722369,,,,,1736472746759,,2025-01-10 01:32:26.759,1,
de Maisonneuve / Mansfield (nord),Ville-Marie,45.50238607958335,-73.57333794236183,,,,,1736541966658,,2025-01-10 20:46:06.658,1,
Aylwin / Ontario,Mercier - Hochelaga-Maisonneuve,45.544290485374304,-73.54523241519928,,,,,1736443527229,,2025-01-09 17:25:27.229,1,
St-Viateur / Casgrain,Le Plateau-Mont-Royal,45.52707134397896,-73.5979351401329,,,,,1736516786820,,2025-01-10 13:46:26.820,1,
Clark / Ontario,Ville-Marie,45.51049728732744,-73.56678128242493,,,,,1736434114693,,2025-01-09 14:48:34.693,1,
Sherbrooke / Jeanne-d'Arc,Rosemont - La Petite-Patrie,45.55398156058887,-73.55496388156098,,,,,1736432519842,,2025-01-09 14:21:59.842,1,
Métro Beaubien (de St-Vallier / Beaubien),Rosemont - La Petite-Patrie,45.53478444274838,-73.60463261604308,,,,,1736432471064,,2025-01-09 14:21:11.064,1,
des Érables / Laurier,Le Plateau-Mont-Royal,45.538514913607656,-73.57769921422005,,,,,1736285731262,,2025-01-07 21:35:31.262,1,
des Érables / Laurier,Le Plateau-Mont-Royal,45.538514913607656,-73.57769921422005,,,,,1736271404782,,2025-01-07 17:36:44.782,1,
Omer-Lavallée / du Midway,Rosemont - La Petite-Patrie,45.5457759528664,-73.56217458844185,,,,,1736345501539,,2025-01-08 14:11:41.539,1,
Métro Sherbrooke (de Rigaud / Berri),Le Plateau-Mont-Royal,45.51814312154928,-73.56800436973572,,,,,1736277306003,,2025-01-07 19:15:06.003,1,
Métro Sherbrooke (de Rigaud / Berri),Le Plateau-Mont-Royal,45.51814312154928,-73.56800436973572,,,,,1736291057730,,2025-01-07 23:04:17.730,1,
de Courcelle / Acorn,Le Sud-Ouest,45.47400860229191,-73.59178466722369,,,,,1736376880206,,2025-01-08 22:54:40.206,1,
Marché Jean-Talon (Casgrain / Shamrock),Rosemont - La Petite-Patrie,45.53519006163501,-73.61548215150833,,,,,1736427627889,,2025-01-09 13:00:27.889,1,
Métro St-Laurent (de Maisonneuve / St-Laurent),Ville-Marie,45.51074821798916,-73.56512099504471,,,,,1736371826773,,2025-01-08 21:30:26.773,1,
St-Viateur / Casgrain,Le Plateau-Mont-Royal,45.52707134397896,-73.5979351401329,,,,,1736283808899,,2025-01-07 21:03:28.899,1,
Laurier / St-Denis,Le Plateau-Mont-Royal,45.5271540234837,-73.58943924307823,,,,,1736383932777,,2025-01-09 00:52:12.777,1,
Place Ville-Marie (Robert-Bourassa / René-Lévesque),Ville-Marie,45.5021829099012,-73.56825381517409,,,,,1736378840652,,2025-01-08 23:27:20.652,1,
St-Urbain / Laurier,Le Plateau-Mont-Royal,45.52164617544124,-73.59366774559021,,,,,1736292087128,,2025-01-07 23:21:27.128,1,
Square Viger (Berri / Viger),Ville-Marie,45.5121682576952,-73.55481594800949,,,,,1736289298150,,2025-01-07 22:34:58.150,1,
Laurier / St-Denis,Le Plateau-Mont-Royal,45.5271540234837,-73.58943924307823,,,,,1736287609173,,2025-01-07 22:06:49.173,1,
Laurier / St-Denis,Le Plateau-Mont-Royal,45.5271540234837,-73.58943924307823,,,,,1736373727725,,2025-01-08 22:02:07.725,1,
St-Urbain / Laurier,Le Plateau-Mont-Royal,45.52164617544124,-73.59366774559021,,,,,1736286284223,,2025-01-07 21:44:44.223,1,
de Maisonneuve / Mackay,Ville-Marie,45.49652610927994,-73.5787707567215,,,,,1736440774598,,2025-01-09 16:39:34.598,1,
Ste-Catherine / St-Clément,Mercier - Hochelaga-Maisonneuve,45.55671730558936,-73.53024959564209,,,,,1736167422459,,2025-01-06 12:43:42.459,1,
Atwater / Sherbrooke,Ville-Marie,45.4912258547597,-73.58763009309769,,,,,1736171262108,,2025-01-06 13:47:42.108,1,
Notre-Dame / St-Martin,Le Sud-Ouest,45.48830194643546,-73.56871783733366,,,,,1736171657697,,2025-01-06 13:54:17.697,1,
Métro Mont-Royal (Utilités publiques / Rivard),Le Plateau-Mont-Royal,45.52424701428399,-73.58166217803955,,,,,1736171044052,,2025-01-06 13:44:04.052,1,
Marché Jean-Talon (Casgrain / Shamrock),Rosemont - La Petite-Patrie,45.53519006163501,-73.61548215150833,,,,,1736172147921,,2025-01-06 14:02:27.921,1,
BAnQ (Berri),Ville-Marie,45.51601387670667,-73.56291957199574,,,,,1736175523847,,2025-01-06 14:58:43.847,1,
Parc Jeanne-Mance (du Mont-Royal / du Parc),Le Plateau-Mont-Royal,45.5169290827898,-73.58911652441746,,,,,1736171077874,,2025-01-06 13:44:37.874,1,
CHSLD Robert Cliche (de Bellechasse / 16e avenue),Rosemont - La Petite-Patrie,45.557568,-73.579191,,,,,1736173526944,,2025-01-06 14:25:26.944,1,
Métro Pie-IX (Pierre-de-Coubertin / Desjardins),Mercier - Hochelaga-Maisonneuve,45.55437339981968,-73.55137467384337,,,,,1736186314126,,2025-01-06 17:58:34.126,1,
du Mont-Royal / St-André,Le Plateau-Mont-Royal,45.52648048733308,-73.5805805772543,,,,,1741008118944,,2025-03-03 13:21:58.944,3,
Métro Laurier (Berri / St-Joseph),Le Plateau-Mont-Royal,45.52723106564012,-73.58672618865965,,,,,1741181812275,,2025-03-05 13:36:52.275,3,
Hôpital Maisonneuve-Rosemont (Rosemont / Chatelain),Rosemont - La Petite-Patrie,45.57556589690592,-73.56098317064607,,,,,1741187692725,,2025-03-05 15:14:52.725,3,
