STARTSTATIONNAME,STARTSTATIONARRONDISSEMENT,STARTSTATIONLATITUDE,STARTSTATIONLONGITUDE,ENDSTATIONNAME,ENDSTATIONARRONDISSEMENT,ENDSTATIONLATITUDE,ENDSTATIONLONGITUDE,STARTTIMEMS,ENDTIMEMS,STARTTIMEDATE,month,travel_distance
St-Hubert / de Maisonneuve (sud),Ville-Marie,45.5158684,-73.5600838,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703088916849,1703089834670.0,2023-12-20 16:15:16.849,12,8740.78882338863
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,St-Antoine / Jean-Paul Riopelle,Ville-Marie,45.5029397,-73.5606404,1703082237445,1703082850450.0,2023-12-20 14:23:57.445,12,8740.499606151036
Ste-Catherine / Bishop,Ville-Marie,45.4966367,-73.5761287,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703089721381,1703090412254.0,2023-12-20 16:28:41.381,12,8741.512772337415
Place du Canada (Peel / des Canadiens-de-Montréal),Ville-Marie,45.4978835,-73.5685676,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703091156727,1703091468555.0,2023-12-20 16:52:36.727,12,8740.971232004586
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Robert-Bourassa / St-Maurice,Ville-Marie,45.4983705,-73.5605559,1702986980343,1702987263579.0,2023-12-19 11:56:20.343,12,8740.3760846744
de Maisonneuve / Mackay,Ville-Marie,45.496496,-73.5787037,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702745685862,1702793977122.0,2023-12-16 16:54:45.862,12,8741.70447714323
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Villeray / de Normanville,Villeray - Saint-Michel - Parc-Extension,45.5471871,-73.6184299,1702061349153,1702064884707.0,2023-12-08 18:49:09.153,12,8746.01334501809
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Villeray / de Normanville,Villeray - Saint-Michel - Parc-Extension,45.5471871,-73.6184299,1701976182077,1701979574526.0,2023-12-07 19:09:42.077,12,8746.01334501809
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Place du Canada (Peel / des Canadiens-de-Montréal),Ville-Marie,45.4978835,-73.5685676,1702388597455,1702389112840.0,2023-12-12 13:43:17.455,12,8740.971232004586
Parc Jeanne-Mance (du Mont-Royal / du Parc),Le Plateau-Mont-Royal,45.517,-73.589,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702382472293,1702383782377.0,2023-12-12 12:01:12.293,12,8743.010207236413
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de la Commune / St-Sulpice,Ville-Marie,45.504242,-73.55347,1702381638606,1702382040471.0,2023-12-12 11:47:18.606,12,8739.989240833682
de Maisonneuve / Mansfield (sud-est),Ville-Marie,45.5022935,-73.5733064,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702376224556,1702376670284.0,2023-12-12 10:17:04.556,12,8741.443595456292
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,St-Antoine / de la Montagne,Ville-Marie,45.4953717,-73.5685891,1702344302838,1702344758021.0,2023-12-12 01:25:02.838,12,8740.90851470778
Métro Peel (de Maisonneuve / Stanley),Ville-Marie,45.50038,-73.57507,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702343415417,1702343918073.0,2023-12-12 01:10:15.417,12,8741.528338306462
Richmond / des Bassins,Le Sud-Ouest,45.4875216,-73.565003,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702336644713,1702337000796.0,2023-12-11 23:17:24.713,12,8740.435390077175
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Jeanne-Mance / Sherbrooke,Le Plateau-Mont-Royal,45.5092868,-73.5710192,1702344914793,1702345895056.0,2023-12-12 01:35:14.793,12,8741.449294040767
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Dorion / Ontario,Ville-Marie,45.526991,-73.558212,1703036516694,1703037989804.0,2023-12-20 01:41:56.694,12,8740.932117088976
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Métro Peel (de Maisonneuve / Stanley),Ville-Marie,45.50038,-73.57507,1703025757285,1703028249378.0,2023-12-19 22:42:37.285,12,8741.528338306462
Villeray / de Normanville,Villeray - Saint-Michel - Parc-Extension,45.5471871,-73.6184299,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702376133509,1702378560879.0,2023-12-12 10:15:33.509,12,8746.01334501809
Workman / Vinet,Le Sud-Ouest,45.4837889,-73.5750613,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702380640494,1702381196359.0,2023-12-12 11:30:40.494,12,8741.102822563682
Ste-Catherine / Union,Ville-Marie,45.5036663,-73.5695761,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702395389210,1702396000235.0,2023-12-12 15:36:29.210,12,8741.195866552824
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Richmond / des Bassins,Le Sud-Ouest,45.4875216,-73.565003,1702338015703,1702338354158.0,2023-12-11 23:40:15.703,12,8740.435390077175
Place du Canada (Peel / des Canadiens-de-Montréal),Ville-Marie,45.4978835,-73.5685676,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702352645255,1702352910608.0,2023-12-12 03:44:05.255,12,8740.971232004586
St-Antoine / de la Montagne,Ville-Marie,45.4953717,-73.5685891,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702333873720,1702334211752.0,2023-12-11 22:31:13.720,12,8740.90851470778
St-Jacques / McGill,Ville-Marie,45.501441,-73.560144,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702343463036,1702343868470.0,2023-12-12 01:11:03.036,12,8740.423546845315
Ste-Catherine / Drummond,Ville-Marie,45.4985885,-73.5742781,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702352287075,1702352689230.0,2023-12-12 03:38:07.075,12,8741.422396714825
de la Côte St-Paul / St-Ambroise,Le Sud-Ouest,45.4676657,-73.5939178,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702330878218,1702331829239.0,2023-12-11 21:41:18.218,12,8742.121064534984
de la Côte St-Paul / St-Ambroise,Le Sud-Ouest,45.4676657,-73.5939178,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701560674026,1701563284452.0,2023-12-02 23:44:34.026,12,8742.121064534984
Ste-Catherine / Towers,Ville-Marie,45.4922807,-73.5809648,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701558179032,1701560497941.0,2023-12-02 23:02:59.032,12,8741.768065954418
Marché Atwater,Le Sud-Ouest,45.480208,-73.577599,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701556130662,1701556749088.0,2023-12-02 22:28:50.662,12,8741.203674421287
Ste-Catherine / Towers,Ville-Marie,45.4922807,-73.5809648,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701576676198,1701577279547.0,2023-12-03 04:11:16.198,12,8741.768065954418
Métro Champ-de-Mars (Viger / Sanguinet),Ville-Marie,45.510351,-73.556508,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701551985817,1701552865216.0,2023-12-02 21:19:45.817,12,8740.37624705204
St-Antoine / de la Montagne,Ville-Marie,45.4953717,-73.5685891,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701585080004,1701585357136.0,2023-12-03 06:31:20.004,12,8740.90851470778
St-Antoine / de la Montagne,Ville-Marie,45.4953717,-73.5685891,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701546132995,1701546667267.0,2023-12-02 19:42:12.995,12,8740.90851470778
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,du Mont-Royal / Clark,Le Plateau-Mont-Royal,45.51941,-73.58685,1701538709831,1701540314039.0,2023-12-02 17:38:29.831,12,8742.908888769805
Richmond / des Bassins,Le Sud-Ouest,45.4875216,-73.565003,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701544668499,1701544918435.0,2023-12-02 19:17:48.499,12,8740.435390077175
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Square Victoria (Viger / du Square-Victoria),Ville-Marie,45.50206,-73.56295,1701543855274,1701544385724.0,2023-12-02 19:04:15.274,12,8740.65220929982
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Richmond / des Bassins,Le Sud-Ouest,45.4875216,-73.565003,1701467148109,1701467444114.0,2023-12-01 21:45:48.109,12,8740.435390077175
BAnQ (Berri),Ville-Marie,45.5160139,-73.5629196,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701506244472,1701506976867.0,2023-12-02 08:37:24.472,12,8741.007553992935
de la Commune / King,Ville-Marie,45.497515,-73.552571,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701499625719,1701499825704.0,2023-12-02 06:47:05.719,12,8739.7485723351
de la Commune / King,Ville-Marie,45.497515,-73.552571,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701475553877,1701476036419.0,2023-12-02 00:05:53.877,12,8739.7485723351
de la Commune / King,Ville-Marie,45.497515,-73.552571,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701467254400,1701467439945.0,2023-12-01 21:47:34.400,12,8739.7485723351
St-Antoine / de la Montagne,Ville-Marie,45.4953717,-73.5685891,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701472640948,1701473016721.0,2023-12-01 23:17:20.948,12,8740.90851470778
Jeanne-Mance / René-Lévesque,Ville-Marie,45.506371,-73.564201,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701488169070,1701489015966.0,2023-12-02 03:36:09.070,12,8740.857559965063
Richmond / des Bassins,Le Sud-Ouest,45.4875216,-73.565003,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701466500129,1701466947518.0,2023-12-01 21:35:00.129,12,8740.435390077175
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,des Bassins / du Séminaire,Ville-Marie,45.490452,-73.560172,1701478282305,1701478806290.0,2023-12-02 00:51:22.305,12,8740.144023762356
Ste-Catherine / Towers,Ville-Marie,45.4922807,-73.5809648,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701490925775,1701491473356.0,2023-12-02 04:22:05.775,12,8741.768065954418
St-Antoine / de la Montagne,Ville-Marie,45.4953717,-73.5685891,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701490686784,1701491040265.0,2023-12-02 04:18:06.784,12,8740.90851470778
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de la Commune / St-Sulpice,Ville-Marie,45.504242,-73.55347,1701393524680,1701393831990.0,2023-12-01 01:18:44.680,12,8739.989240833682
de la Commune / St-Sulpice,Ville-Marie,45.504242,-73.55347,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702643793217,1702644265544.0,2023-12-15 12:36:33.217,12,8739.989240833682
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,St-Jacques / Guy,Le Sud-Ouest,45.4913669,-73.5701072,1702606232065,1702606862966.0,2023-12-15 02:10:32.065,12,8740.92107602643
Ste-Catherine / Towers,Ville-Marie,45.4922807,-73.5809648,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702611967165,1702612630423.0,2023-12-15 03:46:07.165,12,8741.768065954418
de la Commune / King,Ville-Marie,45.497515,-73.552571,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702609318038,1702609617106.0,2023-12-15 03:01:58.038,12,8739.7485723351
Square Victoria (Viger / du Square-Victoria),Ville-Marie,45.50206,-73.56295,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702595170614,1702595652902.0,2023-12-14 23:06:10.614,12,8740.65220929982
Stanley / René-Lévesque,Ville-Marie,45.4979039,-73.5707757,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702598554636,1702599026924.0,2023-12-15 00:02:34.636,12,8741.13922553369
de la Commune / King,Ville-Marie,45.497515,-73.552571,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702589654225,1702589952070.0,2023-12-14 21:34:14.225,12,8739.7485723351
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Robert-Bourassa / St-Maurice,Ville-Marie,45.4983705,-73.5605559,1702592602529,1702592902559.0,2023-12-14 22:23:22.529,12,8740.3760846744
Porte de Québec / St-André,Ville-Marie,45.5132941,-73.5505781,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702606574682,1702607151625.0,2023-12-15 02:16:14.682,12,8740.002114977546
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de la Commune / Place Jacques-Cartier,Ville-Marie,45.50761,-73.551836,1702639783093,1702640421908.0,2023-12-15 11:29:43.093,12,8739.951706354594
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Ste-Catherine / Towers,Ville-Marie,45.4922807,-73.5809648,1703711267911,1703712177841.0,2023-12-27 21:07:47.911,12,8741.768065954418
Ste-Catherine / Towers,Ville-Marie,45.4922807,-73.5809648,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703732749867,1703733237098.0,2023-12-28 03:05:49.867,12,8741.768065954418
de Bleury / de Maisonneuve,Ville-Marie,45.5070965,-73.5684416,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703720450572,1703721147686.0,2023-12-27 23:40:50.572,12,8741.197718607174
Square Victoria (Viger / du Square-Victoria),Ville-Marie,45.50206,-73.56295,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703723578947,1703724069860.0,2023-12-28 00:32:58.947,12,8740.65220929982
Robert-Bourassa / René-Lévesque,Ville-Marie,45.5021829,-73.5682538,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703741750422,1703742148601.0,2023-12-28 05:35:50.422,12,8741.05758285503
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Robert-Bourassa / St-Maurice,Ville-Marie,45.4983705,-73.5605559,1703719248559,1703719561618.0,2023-12-27 23:20:48.559,12,8740.3760846744
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Ste-Catherine / Union,Ville-Marie,45.5036663,-73.5695761,1702506871167,1702509313847.0,2023-12-13 22:34:31.167,12,8741.195866552824
de la Commune / St-Sulpice,Ville-Marie,45.504242,-73.55347,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702510655805,1702511117695.0,2023-12-13 23:37:35.805,12,8739.989240833682
de la Montagne / Notre-Dame,Le Sud-Ouest,45.4929134,-73.5646878,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702538842221,1702539079841.0,2023-12-14 07:27:22.221,12,8740.54962516622
Ste-Catherine / Union,Ville-Marie,45.5036663,-73.5695761,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702527397026,1702527926817.0,2023-12-14 04:16:37.026,12,8741.195866552824
Ste-Catherine / Drummond,Ville-Marie,45.4985885,-73.5742781,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702515575257,1702516087139.0,2023-12-14 00:59:35.257,12,8741.422396714825
Square Viger (Berri / Viger),Ville-Marie,45.5122121,-73.5546289,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702504836973,1702505416110.0,2023-12-13 22:00:36.973,12,8740.281492759508
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de Bleury / de Maisonneuve,Ville-Marie,45.5070965,-73.5684416,1702435718062,1702436675946.0,2023-12-13 02:48:38.062,12,8741.197718607174
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de Bleury / de Maisonneuve,Ville-Marie,45.5070965,-73.5684416,1702437085545,1702438271901.0,2023-12-13 03:11:25.545,12,8741.197718607174
Place du Canada (Peel / des Canadiens-de-Montréal),Ville-Marie,45.4978835,-73.5685676,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702417153862,1702417705853.0,2023-12-12 21:39:13.862,12,8740.971232004586
Square Victoria (Viger / du Square-Victoria),Ville-Marie,45.50206,-73.56295,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702444306604,1702444694750.0,2023-12-13 05:11:46.604,12,8740.65220929982
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Ste-Catherine / Towers,Ville-Marie,45.4922807,-73.5809648,1702415834991,1702416651648.0,2023-12-12 21:17:14.991,12,8741.768065954418
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Atwater / Greene,Le Sud-Ouest,45.480495,-73.577827,1702418382809,1702419189689.0,2023-12-12 21:59:42.809,12,8741.228319916125
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Robert-Bourassa / St-Maurice,Ville-Marie,45.4983705,-73.5605559,1702423189877,1702423443227.0,2023-12-12 23:19:49.877,12,8740.3760846744
William / Robert-Bourassa,Le Sud-Ouest,45.497165,-73.55933,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702423428255,1702423630055.0,2023-12-12 23:23:48.255,12,8740.25221219947
St-Jacques / McGill,Ville-Marie,45.501441,-73.560144,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702442444213,1702442895532.0,2023-12-13 04:40:44.213,12,8740.423546845315
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Métro Place-d'Armes (Viger / St-Urbain),Ville-Marie,45.50623,-73.55976,1702408510873,1702409133434.0,2023-12-12 19:15:10.873,12,8740.517183737707
Complexe Desjardins (St-Urbain / René-Lévesque),Ville-Marie,45.5078852,-73.5631506,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702410266339,1702411354059.0,2023-12-12 19:44:26.339,12,8740.81671618476
de la Commune / St-Sulpice,Ville-Marie,45.504242,-73.55347,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702988808960,1702989209575.0,2023-12-19 12:26:48.960,12,8739.989240833682
de la Commune / King,Ville-Marie,45.497515,-73.552571,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702991191201,1702991386798.0,2023-12-19 13:06:31.201,12,8739.7485723351
St-Jacques / Guy,Le Sud-Ouest,45.4913669,-73.5701072,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702990895618,1702991362338.0,2023-12-19 13:01:35.618,12,8740.92107602643
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Square Victoria (Viger / du Square-Victoria),Ville-Marie,45.50206,-73.56295,1703000229055,1703002483205.0,2023-12-19 15:37:09.055,12,8740.65220929982
Ste-Émilie / Sir-Georges-Etienne-Cartier,Le Sud-Ouest,45.472668,-73.58539,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702941111385,1702941924594.0,2023-12-18 23:11:51.385,12,8741.601862949967
Place du Canada (Peel / des Canadiens-de-Montréal),Ville-Marie,45.4978835,-73.5685676,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702940025989,1702940382186.0,2023-12-18 22:53:45.989,12,8740.971232004586
de Maisonneuve / Mackay,Ville-Marie,45.496496,-73.5787037,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702976479773,1702977376716.0,2023-12-19 09:01:19.773,12,8741.70447714323
de la Commune / St-Sulpice,Ville-Marie,45.504242,-73.55347,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702946014215,1702946399713.0,2023-12-19 00:33:34.215,12,8739.989240833682
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,St-Jacques / McGill,Ville-Marie,45.501441,-73.560144,1702945909226,1702946176664.0,2023-12-19 00:31:49.226,12,8740.423546845315
de la Côte St-Paul / St-Ambroise,Le Sud-Ouest,45.4676657,-73.5939178,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702936169092,1702936881331.0,2023-12-18 21:49:29.092,12,8742.121064534984
St-Rémi / Ste-Émilie,Le Sud-Ouest,45.469765,-73.5892341,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703003355532,1703004392175.0,2023-12-19 16:29:15.532,12,8741.819308800157
Stanley / René-Lévesque,Ville-Marie,45.4979039,-73.5707757,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703011821258,1703012324792.0,2023-12-19 18:50:21.258,12,8741.13922553369
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de la Commune / St-Sulpice,Ville-Marie,45.504242,-73.55347,1702986704218,1702987027660.0,2023-12-19 11:51:44.218,12,8739.989240833682
Robert-Bourassa / St-Maurice,Ville-Marie,45.4983705,-73.5605559,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702966127624,1702966400239.0,2023-12-19 06:08:47.624,12,8740.3760846744
Jeanne-Mance / René-Lévesque,Ville-Marie,45.506371,-73.564201,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702952731311,1702953267881.0,2023-12-19 02:25:31.311,12,8740.857559965063
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de la Commune / St-Sulpice,Ville-Marie,45.504242,-73.55347,1702905778006,1702906270163.0,2023-12-18 13:22:58.006,12,8739.989240833682
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de la Côte St-Paul / St-Ambroise,Le Sud-Ouest,45.4676657,-73.5939178,1702902771143,1702903561928.0,2023-12-18 12:32:51.143,12,8742.121064534984
Ottawa / du Séminaire,Le Sud-Ouest,45.4912954,-73.5615993,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702850286680,1702850548172.0,2023-12-17 21:58:06.680,12,8740.273900744565
Place du Canada (Peel / des Canadiens-de-Montréal),Ville-Marie,45.4978835,-73.5685676,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702844194274,1702844472191.0,2023-12-17 20:16:34.274,12,8740.971232004586
de Maisonneuve / Aylmer (est),Ville-Marie,45.505386,-73.570432,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702835660110,1702836976751.0,2023-12-17 17:54:20.110,12,8741.304830743113
de la Commune / St-Sulpice,Ville-Marie,45.504242,-73.55347,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702843011900,1702843565620.0,2023-12-17 19:56:51.900,12,8739.989240833682
de la Commune / St-Sulpice,Ville-Marie,45.504242,-73.55347,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702844854050,1702845323181.0,2023-12-17 20:27:34.050,12,8739.989240833682
Métro Lucien-L'Allier  (Lucien l'Allier / Argyle),Ville-Marie,45.494872,-73.571124,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702843521074,1702843969591.0,2023-12-17 20:05:21.074,12,8741.087981168866
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de la Commune / King,Ville-Marie,45.497515,-73.552571,1702843469094,1702843633085.0,2023-12-17 20:04:29.094,12,8739.7485723351
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Molson / Wiliam-Tremblay,Rosemont - La Petite-Patrie,45.5416028,-73.5649607,1702831656140,1702833701681.0,2023-12-17 16:47:36.140,12,8741.818282749264
Dorion / Ontario,Ville-Marie,45.526991,-73.558212,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702815254182,1702816530528.0,2023-12-17 12:14:14.182,12,8740.932117088976
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de la Commune / Place Jacques-Cartier,Ville-Marie,45.50761,-73.551836,1702823331108,1702823901131.0,2023-12-17 14:28:51.108,12,8739.951706354594
Square Victoria (Viger / du Square-Victoria),Ville-Marie,45.50206,-73.56295,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702825664130,1702826223156.0,2023-12-17 15:07:44.130,12,8740.65220929982
Marché Atwater,Le Sud-Ouest,45.480208,-73.577599,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702829608791,1702830078917.0,2023-12-17 16:13:28.791,12,8741.203674421287
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de la Commune / King,Ville-Marie,45.497515,-73.552571,1702818405110,1702818640628.0,2023-12-17 13:06:45.110,12,8739.7485723351
Ste-Catherine / Towers,Ville-Marie,45.4922807,-73.5809648,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702787004628,1702787758290.0,2023-12-17 04:23:24.628,12,8741.768065954418
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Robert-Bourassa / St-Maurice,Ville-Marie,45.4983705,-73.5605559,1702769776802,1702771162637.0,2023-12-16 23:36:16.802,12,8740.3760846744
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Square Victoria (Viger / du Square-Victoria),Ville-Marie,45.50206,-73.56295,1702784740971,1702785291739.0,2023-12-17 03:45:40.971,12,8740.65220929982
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Masson / Molson,Rosemont - La Petite-Patrie,45.5443459,-73.5769769,1702773621758,1702776286918.0,2023-12-17 00:40:21.758,12,8742.799190110936
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,St-Jacques / McGill,Ville-Marie,45.501441,-73.560144,1702755347520,1702755709319.0,2023-12-16 19:35:47.520,12,8740.423546845315
Marché Atwater,Le Sud-Ouest,45.480208,-73.577599,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702744259296,1702745047677.0,2023-12-16 16:30:59.296,12,8741.203674421287
de la Commune / St-Sulpice,Ville-Marie,45.504242,-73.55347,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702753870927,1702754207798.0,2023-12-16 19:11:10.927,12,8739.989240833682
de Maisonneuve / Mackay,Ville-Marie,45.496496,-73.5787037,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702745551071,1702746518957.0,2023-12-16 16:52:31.071,12,8741.70447714323
St-Jacques / McGill,Ville-Marie,45.501441,-73.560144,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703976293465,1703978181372.0,2023-12-30 22:44:53.465,12,8740.423546845315
Ottawa / William,Le Sud-Ouest,45.489727,-73.564063,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703992408981,1703992854618.0,2023-12-31 03:13:28.981,12,8740.420590223097
de Maisonneuve / Aylmer (ouest),Ville-Marie,45.505063,-73.5706812,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703989675447,1703991697739.0,2023-12-31 02:27:55.447,12,8741.315453694508
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Ste-Émilie / Sir-Georges-Etienne-Cartier,Le Sud-Ouest,45.472668,-73.58539,1703959187129,1703960137700.0,2023-12-30 17:59:47.129,12,8741.601862949967
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de Bleury / de Maisonneuve,Ville-Marie,45.5070965,-73.5684416,1703968334222,1703969579076.0,2023-12-30 20:32:14.222,12,8741.197718607174
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de Maisonneuve / Mansfield (sud-est),Ville-Marie,45.5022935,-73.5733064,1703991983205,1703993537475.0,2023-12-31 03:06:23.205,12,8741.443595456292
de la Commune / St-Sulpice,Ville-Marie,45.504242,-73.55347,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703996730763,1703997115422.0,2023-12-31 04:25:30.763,12,8739.989240833682
Marché Atwater,Le Sud-Ouest,45.480208,-73.577599,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703967133821,1703967713327.0,2023-12-30 20:12:13.821,12,8741.203674421287
Berri / Rachel,Le Plateau-Mont-Royal,45.522719,-73.577204,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703972620977,1703974109007.0,2023-12-30 21:43:40.977,12,8742.262323486932
Ste-Catherine / Union,Ville-Marie,45.5036663,-73.5695761,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1704000486331,1704001091763.0,2023-12-31 05:28:06.331,12,8741.195866552824
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Jeanne-Mance / René-Lévesque,Ville-Marie,45.506371,-73.564201,1704049611711,1704050459203.0,2023-12-31 19:06:51.711,12,8740.857559965063
Peel / Notre-Dame,Ville-Marie,45.4954469,-73.5632944,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1704047378015,1704048207221.0,2023-12-31 18:29:38.015,12,8740.508856785913
