STARTSTATIONNAME,STARTSTATIONARRONDISSEMENT,STARTSTATIONLATITUDE,STARTSTATIONLONGITUDE,ENDSTATIONNAME,ENDSTATIONARRONDISSEMENT,ENDSTATIONLATITUDE,ENDSTATIONLONGITUDE,STARTTIMEMS,ENDTIMEMS,STARTTIMEDATE,month,travel_distance
St-Grégoire / Christophe-Colomb,Le Plateau-Mont-Royal,45.5325974,-73.5901111,,,,,1702752448557,,2023-12-16 18:47:28.557,12,
Jean-Talon / de l'Épée,Villeray - Saint-Michel - Parc-Extension,45.5274866,-73.6240625,,,,,1702744952184,,2023-12-16 16:42:32.184,12,
15e avenue / Laurier,Rosemont - La Petite-Patrie,45.5533199,-73.569328,,,,,1702735950508,,2023-12-16 14:12:30.508,12,
Messier / St-Joseph,Le Plateau-Mont-Royal,45.5394606,-73.5760564,,,,,1702726181844,1702726843000.0,2023-12-16 11:29:41.844,12,
Fabrik8 (Waverly / Jean-Talon),Villeray - Saint-Michel - Parc-Extension,45.5333073,-73.6208224,,,,,1702683126346,,2023-12-15 23:32:06.346,12,
,,,,St-Hubert / de Maisonneuve (nord),Ville-Marie,45.5161321,-73.5604969,1702713220000,1702714096660.0,2023-12-16 07:53:40.000,12,
de la Côte St-Paul / St-Ambroise,Le Sud-Ouest,45.4676657,-73.5939178,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702679482718,1702682564844.0,2023-12-15 22:31:22.718,12,8742.121064534984
Robert-Bourassa / St-Maurice,Ville-Marie,45.4983705,-73.5605559,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703024560669,1703024861741.0,2023-12-19 22:22:40.669,12,8740.3760846744
du Mont-Royal / de Brébeuf,Le Plateau-Mont-Royal,45.5293365,-73.5779527,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702578715899,1702580087957.0,2023-12-14 18:31:55.899,12,8742.488596540057
Square Viger (Berri / Viger),Ville-Marie,45.5122121,-73.5546289,,,,,1702577813666,,2023-12-14 18:16:53.666,12,
,,,,Messier / St-Joseph,Le Plateau-Mont-Royal,45.5394606,-73.5760564,1702586506000,1702587184219.0,2023-12-14 20:41:46.000,12,
Richmond / des Bassins,Le Sud-Ouest,45.4875216,-73.565003,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702936836098,1702937019560.0,2023-12-18 22:00:36.098,12,8740.435390077175
Place du Canada (Peel / des Canadiens-de-Montréal),Ville-Marie,45.4978835,-73.5685676,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702945861425,1702946115299.0,2023-12-19 00:31:01.425,12,8740.971232004586
de Maisonneuve / Mackay,Ville-Marie,45.496496,-73.5787037,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702952683336,1702953100555.0,2023-12-19 02:24:43.336,12,8741.70447714323
Messier / St-Joseph,Le Plateau-Mont-Royal,45.5394606,-73.5760564,,,,,1702935547411,,2023-12-18 21:39:07.411,12,
La Tour de Montréal (Pierre-de-Coubertin / Bennett),Mercier - Hochelaga-Maisonneuve,45.5597053,-73.5515544,,,,,1702933112559,,2023-12-18 20:58:32.559,12,
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Place du Canada (Peel / des Canadiens-de-Montréal),Ville-Marie,45.4978835,-73.5685676,1701868317151,1701868763040.0,2023-12-06 13:11:57.151,12,8740.971232004586
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Square Victoria (Viger / du Square-Victoria),Ville-Marie,45.50206,-73.56295,1701868971138,1701869895241.0,2023-12-06 13:22:51.138,12,8740.65220929982
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Richmond / des Bassins,Le Sud-Ouest,45.4875216,-73.565003,1701815652850,1701815999957.0,2023-12-05 22:34:12.850,12,8740.435390077175
St-Jacques / Vinet,Le Sud-Ouest,45.485329,-73.5769227,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701811396435,1701812204240.0,2023-12-05 21:23:16.435,12,8741.283467860743
Métro Atwater (Atwater / Ste-Catherine),Ville-Marie,45.489476,-73.584566,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701815973144,1701817203025.0,2023-12-05 22:39:33.144,12,8741.969452076046
Ste-Catherine / Bishop,Ville-Marie,45.4966367,-73.5761287,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701834256987,1701835835097.0,2023-12-06 03:44:16.987,12,8741.512772337415
de la Montagne / Notre-Dame,Le Sud-Ouest,45.4929134,-73.5646878,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701735282222,1701735629676.0,2023-12-05 00:14:42.222,12,8740.54962516622
St-Jacques / des Seigneurs,Le Sud-Ouest,45.489186,-73.5719,,,,,1701825210536,,2023-12-06 01:13:30.536,12,
Marché Jean-Talon (Casgrain / Shamrock),Rosemont - La Petite-Patrie,45.5351901,-73.6154822,,,,,1701749590139,,2023-12-05 04:13:10.139,12,
Métro Laurier (Berri / St-Joseph),Le Plateau-Mont-Royal,45.527231,-73.586726,,,,,1701736821628,,2023-12-05 00:40:21.628,12,
de Maisonneuve / Mackay,Ville-Marie,45.496496,-73.5787037,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701780858233,1701782493213.0,2023-12-05 12:54:18.233,12,8741.70447714323
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de Maisonneuve / Mansfield (sud-est),Ville-Marie,45.5022935,-73.5733064,1701785505403,1701786934677.0,2023-12-05 14:11:45.403,12,8741.443595456292
Ste-Catherine / Towers,Ville-Marie,45.4922807,-73.5809648,,,,,1701776507927,,2023-12-05 11:41:47.927,12,
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de la Commune / Place Jacques-Cartier,Ville-Marie,45.50761,-73.551836,1701784880643,1701785578766.0,2023-12-05 14:01:20.643,12,8739.951706354594
des Pins / St-Laurent,Le Plateau-Mont-Royal,45.5152281,-73.5750961,,,,,1701785818197,,2023-12-05 14:16:58.197,12,
St-Grégoire / Christophe-Colomb,Le Plateau-Mont-Royal,45.5325974,-73.5901111,,,,,1701790276335,,2023-12-05 15:31:16.335,12,
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,St-Antoine / de la Montagne,Ville-Marie,45.4953717,-73.5685891,1702842460798,1702842839428.0,2023-12-17 19:47:40.798,12,8740.90851470778
Messier / St-Joseph,Le Plateau-Mont-Royal,45.5394606,-73.5760564,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702834045667,1702836093343.0,2023-12-17 17:27:25.667,12,8742.604251252804
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,St-Antoine / Jean-Paul Riopelle,Ville-Marie,45.5029397,-73.5606404,1702800658296,1702801061263.0,2023-12-17 08:10:58.296,12,8740.499606151036
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de la Commune / King,Ville-Marie,45.497515,-73.552571,1702759934443,1702760127155.0,2023-12-16 20:52:14.443,12,8739.7485723351
William / Robert-Bourassa,Le Sud-Ouest,45.497165,-73.55933,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702770588016,1702770893706.0,2023-12-16 23:49:48.016,12,8740.25221219947
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,St-Antoine / de la Montagne,Ville-Marie,45.4953717,-73.5685891,1702765972239,1702766402636.0,2023-12-16 22:32:52.239,12,8740.90851470778
Ottawa / William,Le Sud-Ouest,45.489727,-73.564063,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702766859631,1702767121040.0,2023-12-16 22:47:39.631,12,8740.420590223097
Marché Atwater,Le Sud-Ouest,45.480208,-73.577599,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702762575103,1702763483721.0,2023-12-16 21:36:15.103,12,8741.203674421287
Marché Atwater,Le Sud-Ouest,45.480208,-73.577599,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702762539918,1702763475169.0,2023-12-16 21:35:39.918,12,8741.203674421287
Métro Papineau (Dorion / De Maisonneuve),Ville-Marie,45.5238446,-73.552366,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702765738685,1702767140478.0,2023-12-16 22:28:58.685,12,8740.40828214617
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Métro Place-d'Armes (Viger / St-Urbain),Ville-Marie,45.50623,-73.55976,1702745060260,1702745886031.0,2023-12-16 16:44:20.260,12,8740.517183737707
Notre-Dame  / St-Martin,Le Sud-Ouest,45.4883019,-73.5687178,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702746372368,1702746930619.0,2023-12-16 17:06:12.368,12,8740.737174120657
Square Victoria (Viger / du Square-Victoria),Ville-Marie,45.50206,-73.56295,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702746988146,1702747718411.0,2023-12-16 17:16:28.146,12,8740.65220929982
de la Montagne / Notre-Dame,Le Sud-Ouest,45.4929134,-73.5646878,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702744788408,1702745048547.0,2023-12-16 16:39:48.408,12,8740.54962516622
Marché Atwater,Le Sud-Ouest,45.480208,-73.577599,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702746115803,1702746829962.0,2023-12-16 17:01:55.803,12,8741.203674421287
Molson / Wiliam-Tremblay,Rosemont - La Petite-Patrie,45.5416028,-73.5649607,,,,,1702829935342,1702831569000.0,2023-12-17 16:18:55.342,12,
Cartier / Marie-Anne,Le Plateau-Mont-Royal,45.532674,-73.571776,,,,,1702816925391,,2023-12-17 12:42:05.391,12,
Berri / Rachel,Le Plateau-Mont-Royal,45.522719,-73.577204,,,,,1702774085435,,2023-12-17 00:48:05.435,12,
Berri / Rachel,Le Plateau-Mont-Royal,45.522719,-73.577204,,,,,1702789389787,,2023-12-17 05:03:09.787,12,
Métro Georges-Vanier (St-Antoine / Canning),Le Sud-Ouest,45.4891,-73.57656,,,,,1702768837905,,2023-12-16 23:20:37.905,12,
de Bellechasse / de Lanaudière,Rosemont - La Petite-Patrie,45.5393536,-73.5953736,,,,,1702771695058,,2023-12-17 00:08:15.058,12,
Clark / de l'Arcade,Le Plateau-Mont-Royal,45.527372,-73.6039835,,,,,1702763642430,,2023-12-16 21:54:02.430,12,
Gare d'autocars de Montréal (Berri / Ontario),Ville-Marie,45.516897,-73.563949,,,,,1702770848157,1702771757000.0,2023-12-16 23:54:08.157,12,
des Érables / Rachel,Le Plateau-Mont-Royal,45.533547,-73.566867,,,,,1702755546069,,2023-12-16 19:39:06.069,12,
St-Viateur / Casgrain,Le Plateau-Mont-Royal,45.5271166,-73.5977359,,,,,1702752038219,,2023-12-16 18:40:38.219,12,
Richmond / des Bassins,Le Sud-Ouest,45.4875216,-73.565003,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702745534103,1702745798176.0,2023-12-16 16:52:14.103,12,8740.435390077175
Marché Atwater,Le Sud-Ouest,45.480208,-73.577599,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702752264847,1702752927867.0,2023-12-16 18:44:24.847,12,8741.203674421287
Ottawa / William,Le Sud-Ouest,45.489727,-73.564063,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702800844000,1702801203453.0,2023-12-17 08:14:04.000,12,8740.420590223097
du Mont-Royal / de Brébeuf,Le Plateau-Mont-Royal,45.5293365,-73.5779527,,,,,1702755910180,,2023-12-16 19:45:10.180,12,
,,,,Métro Laurier (Berri / St-Joseph),Le Plateau-Mont-Royal,45.527231,-73.586726,1702752521000,1702752925331.0,2023-12-16 18:48:41.000,12,
Stanley / René-Lévesque,Ville-Marie,45.4979039,-73.5707757,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702748776751,1702749200927.0,2023-12-16 17:46:16.751,12,8741.13922553369
BAnQ (Berri),Ville-Marie,45.5160139,-73.5629196,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702754430583,1702755978908.0,2023-12-16 19:20:30.583,12,8741.007553992935
de Maisonneuve / Aylmer (est),Ville-Marie,45.505386,-73.570432,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702743884993,1702744603996.0,2023-12-16 16:24:44.993,12,8741.304830743113
de Maisonneuve / Mackay,Ville-Marie,45.496496,-73.5787037,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702745525068,1702746500243.0,2023-12-16 16:52:05.068,12,8741.70447714323
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Georges-Vanier / Notre-Dame,Le Sud-Ouest,45.485048,-73.571963,1702746231614,1702746628090.0,2023-12-16 17:03:51.614,12,8740.900015328003
6e Avenue / Bélanger,Rosemont - La Petite-Patrie,45.5545828,-73.5963191,,,,,1702754543577,,2023-12-16 19:22:23.577,12,
St-Hubert / du Mont-Royal,Le Plateau-Mont-Royal,45.5257109,-73.581284,,,,,1702782748940,,2023-12-17 03:12:28.940,12,
Laurier / St-Denis,Le Plateau-Mont-Royal,45.5271484,-73.5894795,,,,,1702776459850,1702915943618.0,2023-12-17 01:27:39.850,12,
15e avenue / Laurier,Rosemont - La Petite-Patrie,45.5533199,-73.569328,,,,,1702758246255,,2023-12-16 20:24:06.255,12,
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,St-Antoine / de la Montagne,Ville-Marie,45.4953717,-73.5685891,1702765965146,1702766381782.0,2023-12-16 22:32:45.146,12,8740.90851470778
Métro Lucien-L'Allier  (Lucien l'Allier / Argyle),Ville-Marie,45.494872,-73.571124,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702761227522,1702761811326.0,2023-12-16 21:13:47.522,12,8741.087981168866
Ste-Catherine / Towers,Ville-Marie,45.4922807,-73.5809648,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703304627913,1703305250705.0,2023-12-23 04:10:27.913,12,8741.768065954418
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,St-Antoine / de la Montagne,Ville-Marie,45.4953717,-73.5685891,1703257854005,1703258298634.0,2023-12-22 15:10:54.005,12,8740.90851470778
Robert-Bourassa / René-Lévesque,Ville-Marie,45.5021829,-73.5682538,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703255567650,1703256542760.0,2023-12-22 14:32:47.650,12,8741.05758285503
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de la Côte St-Paul / St-Ambroise,Le Sud-Ouest,45.4676657,-73.5939178,1703246113001,1703247034145.0,2023-12-22 11:55:13.001,12,8742.121064534984
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Place du Canada (Peel / des Canadiens-de-Montréal),Ville-Marie,45.4978835,-73.5685676,1703160696599,1703161071914.0,2023-12-21 12:11:36.599,12,8740.971232004586
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de la Côte St-Paul / St-Ambroise,Le Sud-Ouest,45.4676657,-73.5939178,1703162097989,1703162953934.0,2023-12-21 12:34:57.989,12,8742.121064534984
Métro Peel (de Maisonneuve / Stanley),Ville-Marie,45.50038,-73.57507,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703118887889,1703119388740.0,2023-12-21 00:34:47.889,12,8741.528338306462
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Place du Canada (Peel / des Canadiens-de-Montréal),Ville-Marie,45.4978835,-73.5685676,1703101435883,1703101913368.0,2023-12-20 19:43:55.883,12,8740.971232004586
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Robert-Bourassa / St-Maurice,Ville-Marie,45.4983705,-73.5605559,1703162026306,1703162257497.0,2023-12-21 12:33:46.306,12,8740.3760846744
de la Commune / St-Sulpice,Ville-Marie,45.504242,-73.55347,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703096975891,1703097376751.0,2023-12-20 18:29:35.891,12,8739.989240833682
Métro Atwater (Atwater / Ste-Catherine),Ville-Marie,45.489476,-73.584566,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703105140162,1703106093351.0,2023-12-20 20:45:40.162,12,8741.969452076046
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,René-Lévesque / Panet,Ville-Marie,45.5186242,-73.5521901,1703108025018,1703109078501.0,2023-12-20 21:33:45.018,12,8740.261042644303
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Richmond / des Bassins,Le Sud-Ouest,45.4875216,-73.565003,1703080045065,1703080303150.0,2023-12-20 13:47:25.065,12,8740.435390077175
Square Victoria (Viger / du Square-Victoria),Ville-Marie,45.50206,-73.56295,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703024454642,1703025069529.0,2023-12-19 22:20:54.642,12,8740.65220929982
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703027908426,1703031867011.0,2023-12-19 23:18:28.426,12,0.0
St-Antoine / de la Montagne,Ville-Marie,45.4953717,-73.5685891,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703026367958,1703026774066.0,2023-12-19 22:52:47.958,12,8740.90851470778
Métro St-Michel (Shaughnessy / St-Michel),Villeray - Saint-Michel - Parc-Extension,45.559199,-73.599658,,,,,1703304765844,1703306163000.0,2023-12-23 04:12:45.844,12,
Roy / St-André,Le Plateau-Mont-Royal,45.521564,-73.570367,,,,,1703254565823,,2023-12-22 14:16:05.823,12,
6e Avenue / Bélanger,Rosemont - La Petite-Patrie,45.5545828,-73.5963191,,,,,1703175368659,,2023-12-21 16:16:08.659,12,
Parc Nicolas-Tillemont (des Érables / Villeray),Villeray - Saint-Michel - Parc-Extension,45.5546365,-73.6125522,,,,,1703100749693,,2023-12-20 19:32:29.693,12,
St-Hubert / du Mont-Royal,Le Plateau-Mont-Royal,45.5257109,-73.581284,,,,,1703096348873,1703096946000.0,2023-12-20 18:19:08.873,12,
15e avenue / Laurier,Rosemont - La Petite-Patrie,45.5533199,-73.569328,,,,,1703086442091,,2023-12-20 15:34:02.091,12,
Garnier / Beaubien,Rosemont - La Petite-Patrie,45.5415102,-73.5984206,,,,,1703074267402,1703074771000.0,2023-12-20 12:11:07.402,12,
Métro Laurier (Berri / St-Joseph),Le Plateau-Mont-Royal,45.527231,-73.586726,,,,,1703024228156,,2023-12-19 22:17:08.156,12,
,,,,St-Viateur / Casgrain,Le Plateau-Mont-Royal,45.5271166,-73.5977359,1703091016000,1703091375011.0,2023-12-20 16:50:16.000,12,
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de la Côte St-Paul / St-Ambroise,Le Sud-Ouest,45.4676657,-73.5939178,1701623580583,1701624704787.0,2023-12-03 17:13:00.583,12,8742.121064534984
Workman / Vinet,Le Sud-Ouest,45.4837889,-73.5750613,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701635127585,1701635683982.0,2023-12-03 20:25:27.585,12,8741.102822563682
Peel / Notre-Dame,Ville-Marie,45.4954469,-73.5632944,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701576057057,1701576260921.0,2023-12-03 04:00:57.057,12,8740.508856785913
de Maisonneuve / Mackay,Ville-Marie,45.496496,-73.5787037,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701575606643,1701576325245.0,2023-12-03 03:53:26.643,12,8741.70447714323
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Robert-Bourassa / St-Maurice,Ville-Marie,45.4983705,-73.5605559,1701563863601,1701564163339.0,2023-12-03 00:37:43.601,12,8740.3760846744
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Ste-Catherine / Bishop,Ville-Marie,45.4966367,-73.5761287,1701556240486,1701557215810.0,2023-12-02 22:30:40.486,12,8741.512772337415
Peel / Notre-Dame,Ville-Marie,45.4954469,-73.5632944,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701553794918,1701553946710.0,2023-12-02 21:49:54.918,12,8740.508856785913
Robert-Bourassa / René-Lévesque,Ville-Marie,45.5021829,-73.5682538,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701574179039,1701574786333.0,2023-12-03 03:29:39.039,12,8741.05758285503
de la Côte St-Paul / St-Ambroise,Le Sud-Ouest,45.4676657,-73.5939178,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701552241111,1701553413627.0,2023-12-02 21:24:01.111,12,8742.121064534984
St-Hubert / de Maisonneuve (sud),Ville-Marie,45.5158684,-73.5600838,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701617890245,1701619064488.0,2023-12-03 15:38:10.245,12,8740.78882338863
Berri / Rachel,Le Plateau-Mont-Royal,45.522719,-73.577204,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701581280450,1701582891722.0,2023-12-03 05:28:00.450,12,8742.262323486932
Square Viger (Berri / Viger),Ville-Marie,45.5122121,-73.5546289,,,,,1701563204645,,2023-12-03 00:26:44.645,12,
CHSLD Robert Cliche (de Bellechasse / 16e avenue),Rosemont - La Petite-Patrie,45.557568,-73.579191,,,,,1701589694483,,2023-12-03 07:48:14.483,12,
Messier / St-Joseph,Le Plateau-Mont-Royal,45.5394606,-73.5760564,,,,,1701555045180,,2023-12-02 22:10:45.180,12,
Masson / Molson,Rosemont - La Petite-Patrie,45.5443459,-73.5769769,,,,,1701623414180,,2023-12-03 17:10:14.180,12,
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de la Commune / King,Ville-Marie,45.497515,-73.552571,1704036441635,1704036647533.0,2023-12-31 15:27:21.635,12,8739.7485723351
Métro Atwater (Atwater / Ste-Catherine),Ville-Marie,45.489476,-73.584566,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1704037612919,1704038541561.0,2023-12-31 15:46:52.919,12,8741.969452076046
St-Antoine / de la Montagne,Ville-Marie,45.4953717,-73.5685891,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701907111722,1701907568659.0,2023-12-06 23:58:31.722,12,8740.90851470778
St-Jacques / Guy,Le Sud-Ouest,45.4913669,-73.5701072,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701901041702,1701901740011.0,2023-12-06 22:17:21.702,12,8740.92107602643
St-Jacques / McGill,Ville-Marie,45.501441,-73.560144,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701906755849,1701907242439.0,2023-12-06 23:52:35.849,12,8740.423546845315
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701868254819,1701868270830.0,2023-12-06 13:10:54.819,12,0.0
de Maisonneuve / Mackay,Ville-Marie,45.496496,-73.5787037,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701893982736,1701895382816.0,2023-12-06 20:19:42.736,12,8741.70447714323
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Frontenac / Ste-Catherine,Ville-Marie,45.5300628,-73.5455918,1701817758502,1701819489306.0,2023-12-05 23:09:18.502,12,8740.054351477802
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Métro Lionel-Groulx (St-Jacques / Atwater),Le Sud-Ouest,45.4836285,-73.5797026,1701840657734,1701841388592.0,2023-12-06 05:30:57.734,12,8741.450831562459
Place du Canada (Peel / des Canadiens-de-Montréal),Ville-Marie,45.4978835,-73.5685676,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701819396850,1701819863371.0,2023-12-05 23:36:36.850,12,8740.971232004586
Dorion / Ontario,Ville-Marie,45.526991,-73.558212,,,,,1701864587985,,2023-12-06 12:09:47.985,12,
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,St-Jacques / McGill,Ville-Marie,45.501441,-73.560144,1701542006838,1701542283491.0,2023-12-02 18:33:26.838,12,8740.423546845315
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Jeanne-Mance / Sherbrooke,Le Plateau-Mont-Royal,45.5092868,-73.5710192,1701534044010,1701535358584.0,2023-12-02 16:20:44.010,12,8741.449294040767
Robert-Bourassa / René-Lévesque,Ville-Marie,45.5021829,-73.5682538,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701477746137,1701478546054.0,2023-12-02 00:42:26.137,12,8741.05758285503
St-Jacques / McGill,Ville-Marie,45.501441,-73.560144,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701476506158,1701476869457.0,2023-12-02 00:21:46.158,12,8740.423546845315
Place du Canada (Peel / des Canadiens-de-Montréal),Ville-Marie,45.4978835,-73.5685676,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701477836671,1701478197654.0,2023-12-02 00:43:56.671,12,8740.971232004586
de la Commune / St-Sulpice,Ville-Marie,45.504242,-73.55347,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701507035325,1701507355235.0,2023-12-02 08:50:35.325,12,8739.989240833682
Métro Atwater (Atwater / Ste-Catherine),Ville-Marie,45.489476,-73.584566,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701472658926,1701473753078.0,2023-12-01 23:17:38.926,12,8741.969452076046
de Maisonneuve / Mansfield (sud-est),Ville-Marie,45.5022935,-73.5733064,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701466079347,1701466700650.0,2023-12-01 21:27:59.347,12,8741.443595456292
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de Maisonneuve / Mackay,Ville-Marie,45.496496,-73.5787037,1701464023769,1701464841216.0,2023-12-01 20:53:43.769,12,8741.70447714323
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Ottawa / William,Le Sud-Ouest,45.489727,-73.564063,1701450744147,1701451003822.0,2023-12-01 17:12:24.147,12,8740.420590223097
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de Maisonneuve / Aylmer (ouest),Ville-Marie,45.505063,-73.5706812,1701458655348,1701459345197.0,2023-12-01 19:24:15.348,12,8741.315453694508
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Marché Atwater,Le Sud-Ouest,45.480208,-73.577599,1701457321378,1701457947004.0,2023-12-01 19:02:01.378,12,8741.203674421287
Ste-Émilie / Sir-Georges-Etienne-Cartier,Le Sud-Ouest,45.472668,-73.58539,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701459391366,1701460361014.0,2023-12-01 19:36:31.366,12,8741.601862949967
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Ste-Catherine / Towers,Ville-Marie,45.4922807,-73.5809648,1701465332708,1701466094506.0,2023-12-01 21:15:32.708,12,8741.768065954418
Richmond / des Bassins,Le Sud-Ouest,45.4875216,-73.565003,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701449457284,1701449678830.0,2023-12-01 16:50:57.284,12,8740.435390077175
St-Hubert / de Maisonneuve (sud),Ville-Marie,45.5158684,-73.5600838,,,,,1701503581892,,2023-12-02 07:53:01.892,12,
Collège de Rosemont (Beaubien / 15e avenue),Rosemont - La Petite-Patrie,45.5577499,-73.5838012,,,,,1701476187151,,2023-12-02 00:16:27.151,12,
Berri / Rachel,Le Plateau-Mont-Royal,45.522719,-73.577204,,,,,1701502842032,,2023-12-02 07:40:42.032,12,
Aylwin / Ontario,Mercier - Hochelaga-Maisonneuve,45.544284,-73.54534,,,,,1701502407753,,2023-12-02 07:33:27.753,12,
Robert-Bourassa / René-Lévesque,Ville-Marie,45.5021829,-73.5682538,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701551363915,1701552100627.0,2023-12-02 21:09:23.915,12,8741.05758285503
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de Maisonneuve / Mackay,Ville-Marie,45.496496,-73.5787037,1701551559523,1701552355783.0,2023-12-02 21:12:39.523,12,8741.70447714323
Ste-Catherine / Bishop,Ville-Marie,45.4966367,-73.5761287,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701638365471,1701639284257.0,2023-12-03 21:19:25.471,12,8741.512772337415
Square Victoria (Viger / du Square-Victoria),Ville-Marie,45.50206,-73.56295,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701638833054,1701639406089.0,2023-12-03 21:27:13.054,12,8740.65220929982
